2017-03-24 12:32:24,1
2017-03-24 12:32:26,1
2017-03-24 12:32:28,1
2017-03-24 12:32:30,2
2017-03-24 12:32:32,2
2017-03-24 12:32:34,2
2017-03-24 12:32:36,2
2017-03-24 12:32:38,2
2017-03-24 12:32:41,1
2017-03-24 12:32:43,1
2017-03-24 12:32:45,1
2017-03-24 12:32:47,1
2017-03-24 12:32:49,1
